127.0.0.1 - - [12/Nov/2022:12:18:09 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:50 +0900] "GET /ai/staff/schol/list.do HTTP/1.1" 200 13598
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:50 +0900] "GET /ai/subMenu.do?mCode=M140000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:50 +0900] "GET /ai/menu.do?mCode=M140000 HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:50 +0900] "GET /ai/staff/schol/list.do HTTP/1.1" 200 13598
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:52 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/index?mCode=M180000 HTTP/1.1" 200 31268
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/main.do HTTP/1.1" 200 3048
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/subMenu.do?mCode=M180000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/menu.do?mCode=M180000 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/received/list HTTP/1.1" 200 13824
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/assets/libs/js/main-js.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/assets/vendor/bootstrap/js/bootstrap.bundle.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/assets/vendor/slimscroll/jquery.slimscroll.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/assets/vendor/jquery/jquery-3.3.1.min.js HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:54 +0900] "GET /ai/common/mail/count HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:11:58 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:00 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:01 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:02 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:03 +0900] "GET /ai/menu.do?mCode=M080100 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:03 +0900] "GET /ai/stu/counsel/applyMain.do HTTP/1.1" 200 6303
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:03 +0900] "POST /cdn-cgi/rum? HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:03 +0900] "GET /ai/stu/counsel/assets/images/avatar-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:09 +0900] "GET /ai/menu.do?mCode=M070100 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:09 +0900] "GET /ai/stu/schol/list HTTP/1.1" 200 10447
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:12 +0900] "GET /ai/stu/schol/registForm?scholCd=acaExcel HTTP/1.1" 200 8175
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:27 +0900] "GET /ai/menu.do?mCode=M080100 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:27 +0900] "GET /ai/stu/counsel/applyMain.do HTTP/1.1" 200 6303
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:27 +0900] "GET /ai/stu/counsel/assets/images/avatar-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:36 +0900] "GET /ai/subMenu.do?mCode=M060000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:36 +0900] "GET /ai/menu.do?mCode=M060000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:36 +0900] "GET /ai/stu/tuition/list HTTP/1.1" 200 5745
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:38 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:38 +0900] "GET /ai/stu/tuition/list HTTP/1.1" 200 5745
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:38 +0900] "GET /ai/menu.do?mCode=M060000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:38 +0900] "GET /ai/subMenu.do?mCode=M060000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:39 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:39 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:40 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:41 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:41 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:43 +0900] "GET /ai/menu.do?mCode=M070100 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:43 +0900] "GET /ai/stu/schol/list HTTP/1.1" 200 10447
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:44 +0900] "GET /ai/menu.do?mCode=M080100 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:44 +0900] "GET /ai/stu/counsel/applyMain.do HTTP/1.1" 200 6303
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:44 +0900] "GET /ai/stu/counsel/assets/images/avatar-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:45 +0900] "GET /ai/menu.do?mCode=M070100 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:45 +0900] "GET /ai/stu/schol/list HTTP/1.1" 200 10447
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:46 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:47 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:47 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:48 +0900] "GET /ai/menu.do?mCode=M070100 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:48 +0900] "GET /ai/stu/schol/list HTTP/1.1" 200 10447
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:48 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:49 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:53 +0900] "GET /ai/menu.do?mCode=M080100 HTTP/1.1" 200 201
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:53 +0900] "GET /ai/stu/counsel/applyMain.do HTTP/1.1" 200 6303
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:53 +0900] "GET /ai/stu/counsel/assets/images/avatar-1.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:58 +0900] "GET /ai/menu.do?mCode=M080200 HTTP/1.1" 200 202
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:12:58 +0900] "GET /ai/stu/counsel/list.do HTTP/1.1" 200 7698
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:05 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:06 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:09 +0900] "GET /ai/subMenu.do?mCode=M040000 HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:11 +0900] "GET /ai/subMenu.do?mCode=M040000 HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:11 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:14 +0900] "GET /ai/menu.do?mCode=M030600 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:14 +0900] "GET /ai/stu/lec/eval/main.do HTTP/1.1" 200 10048
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:26 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:26 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:30 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:31 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:32 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:32 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:32 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:32 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:33 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:34 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:35 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:35 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/menu.do?mCode=M030400 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/stu/lec/timetable HTTP/1.1" 200 34189
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:36 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:37 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:13:37 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:14 +0900] "GET /ai/menu.do?mCode=M030100 HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:14 +0900] "GET /ai/stu/lec/applyPage HTTP/1.1" 200 19216
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:14 +0900] "GET /ai/stu/lec/getAppliedLecList HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:14 +0900] "GET /ai/stu/lec/getCredits HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:16 +0900] "GET /ai/stu/lec/getLecJsonList HTTP/1.1" 200 238458
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:19 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:19 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:30 +0900] "GET /ai/stu/lec/applyPage HTTP/1.1" 200 19216
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:30 +0900] "GET /ai/menu.do?mCode=M030100 HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:30 +0900] "GET /ai/stu/lec/getCredits HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:30 +0900] "GET /ai/stu/lec/getAppliedLecList HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:32 +0900] "GET /ai/stu/lec/getLecJsonList HTTP/1.1" 200 238458
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:35 +0900] "GET /ai/stu/lec/changePage HTTP/1.1" 200 10109
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:35 +0900] "GET /ai/menu.do?mCode=M030200 HTTP/1.1" 200 195
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:48 +0900] "GET /ai/stu/lec/withdrawPage HTTP/1.1" 200 5650
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:48 +0900] "GET /ai/menu.do?mCode=M030300 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:56 +0900] "GET /ai/stu/lec/applyPage HTTP/1.1" 200 19216
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:56 +0900] "GET /ai/menu.do?mCode=M030100 HTTP/1.1" 200 194
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:56 +0900] "GET /ai/stu/lec/getAppliedLecList HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:56 +0900] "GET /ai/stu/lec/getCredits HTTP/1.1" 200 49
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:58 +0900] "GET /ai/stu/lec/getLecJsonList HTTP/1.1" 200 238458
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:14:58 +0900] "GET /ai/subMenu.do?mCode=M020000 HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:41 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:42 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:46 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:48 +0900] "GET /ai/subMenu.do?mCode=M020000 HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:51 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:51 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:51 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:52 +0900] "GET /ai/menu.do?mCode=M010100 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:52 +0900] "GET /ai/stu/aca/info.do HTTP/1.1" 200 14381
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:52 +0900] "GET /ai/getPicture?anoCd=0&anoSeq=1 HTTP/1.1" 500 10657
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:56 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:56 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:56 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:57 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:57 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:16:57 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:00 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:00 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:00 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:01 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:02 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:02 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:02 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:03 +0900] "GET /ai/menu.do?mCode=M010100 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:03 +0900] "GET /ai/stu/aca/info.do HTTP/1.1" 200 14381
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:03 +0900] "GET /ai/getPicture?anoCd=0&anoSeq=1 HTTP/1.1" 500 10657
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:27 +0900] "GET /ai/subMenu.do?mCode=M020000 HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:27 +0900] "GET /ai/stu/aca/graduate HTTP/1.1" 200 21139
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:27 +0900] "GET /ai/menu.do?mCode=M010500 HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:27 +0900] "GET /ai/stu/aca/ddit/resources/img/jj.jpg HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:34 +0900] "GET /ai/subMenu.do?mCode=M020000 HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:36 +0900] "GET /ai/subMenu.do?mCode=M040000 HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:38 +0900] "GET /ai/menu.do?mCode=M060000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:38 +0900] "GET /ai/subMenu.do?mCode=M060000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:38 +0900] "GET /ai/stu/tuition/list HTTP/1.1" 200 5745
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:39 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:40 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:42 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:43 +0900] "GET /ai/subMenu.do?mCode=M100000 HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:46 +0900] "GET /ai/subMenu.do?mCode=M110000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:46 +0900] "GET /ai/menu.do?mCode=M110000 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:46 +0900] "GET /ai/staff/lecManage/applyList.do HTTP/1.1" 200 17794
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:48 +0900] "GET /ai/subMenu.do?mCode=M110000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:48 +0900] "GET /ai/menu.do?mCode=M110000 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:48 +0900] "GET /ai/staff/lecManage/applyList.do HTTP/1.1" 200 17794
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:49 +0900] "GET /ai/subMenu.do?mCode=M100000 HTTP/1.1" 200 405
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:50 +0900] "GET /ai/subMenu.do?mCode=M090000 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:50 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:51 +0900] "GET /ai/subMenu.do?mCode=M080000 HTTP/1.1" 200 396
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:51 +0900] "GET /ai/subMenu.do?mCode=M070000 HTTP/1.1" 200 394
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:52 +0900] "GET /ai/subMenu.do?mCode=M040000 HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:54 +0900] "GET /ai/subMenu.do?mCode=M030000 HTTP/1.1" 200 1134
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:56 +0900] "GET /ai/stu/aca/main.do HTTP/1.1" 200 3065
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:56 +0900] "GET /ai/menu.do?mCode=M010000 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:56 +0900] "GET /ai/subMenu.do?mCode=M010000 HTTP/1.1" 200 956
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:17:57 +0900] "GET /ai/subMenu.do?mCode=M090000 HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:18:00 +0900] "GET /ai/subMenu.do?mCode=M150000 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [12/Nov/2022:16:18:00 +0900] "GET /ai/menu.do?mCode=M150000 HTTP/1.1" 200 211
